id,url,coursename,price,priceunit,course_code,duration,start_date,end_date,slot_time,brandname,region
0,https://www.globalknowledge.com/us-en/course/181213/dcaui-implementing-automation-for-cisco-data-center-solutions-v12/,"DCAUI - Implementing Automation for Cisco Data Center Solutions v1.2
Implement Cisco Data Center automated solutions including programming concepts, orchestration, and automation tools.",3495.0,USD,GK# 100493,3 Days,"Sep 04 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
0,https://www.globalknowledge.com/us-en/course/181213/dcaui-implementing-automation-for-cisco-data-center-solutions-v12/,"DCAUI - Implementing Automation for Cisco Data Center Solutions v1.2
Implement Cisco Data Center automated solutions including programming concepts, orchestration, and automation tools.",3495.0,USD,GK# 100493,3 Days,"Sep 04 - 06, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
1,https://www.globalknowledge.com/us-en/course/91691/uccxd-deploying-cisco-unified-contact-center-express-v60/,"UCCXD - Deploying Cisco Unified Contact Center Express v6.0
Learn about the Cisco Unified Contact Center Express (Unified CCX) product and its associated client applications and scripting tools.",,USD,GK# 3966,,,,,Global Knowledge,USA
2,https://www.globalknowledge.com/us-en/course/156060/nso201-cisco-nso-essentials-for-programmers-and-network-architects-v42/,"NSO201 - Cisco NSO Essentials for Programmers and Network Architects v4.2
Be able to install Cisco Network Services Orchestrator (NSO) and use it to manage devices and create services based on YANG templates with XPath.",750.0,USD,GK# 5728,,,,,Global Knowledge,USA
3,https://www.globalknowledge.com/us-en/course/91092/icm-implementing-cisco-multicast-v30/,"ICM - Implementing Cisco Multicast v3.0
Exclusive -
Learn to design, implement, and troubleshoot IP multicast-enabled networks.",,USD,GK# 2099,,,,,Global Knowledge,USA
4,https://www.globalknowledge.com/us-en/course/91032/qos-implementing-cisco-quality-of-service-v30/,"QOS - Implementing Cisco Quality of Service v3.0
Learn how to design and implement efficient, optimal, and trouble-free multiservice networks.",,USD,GK# 2078,,,,,Global Knowledge,USA
5,https://www.globalknowledge.com/us-en/course/189486/incvdo-cisco-cybervision-deployment-and-operation/,"INCVDO-Cisco CyberVision Deployment and Operation
INCVDO, Cisco CyberVision Deployment and Operation, is a 3-day instructor-led course. Security is every enterprise’s top priority in today’s connected world and keeping enterprise architecture secure will protect business values and outcomes. Thus, a critical element to the success of any network is ensuring and maintaining security – it’s a need that is applicable to all networks and network devices, including those that power Cisco Internet of Things technologies and solutions",3395.0,USD,GK# 821404,3 Days,"Aug 07 - 09, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
5,https://www.globalknowledge.com/us-en/course/189486/incvdo-cisco-cybervision-deployment-and-operation/,"INCVDO-Cisco CyberVision Deployment and Operation
INCVDO, Cisco CyberVision Deployment and Operation, is a 3-day instructor-led course. Security is every enterprise’s top priority in today’s connected world and keeping enterprise architecture secure will protect business values and outcomes. Thus, a critical element to the success of any network is ensuring and maintaining security – it’s a need that is applicable to all networks and network devices, including those that power Cisco Internet of Things technologies and solutions",3395.0,USD,GK# 821404,3 Days,"Aug 07 - 09, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
5,https://www.globalknowledge.com/us-en/course/189486/incvdo-cisco-cybervision-deployment-and-operation/,"INCVDO-Cisco CyberVision Deployment and Operation
INCVDO, Cisco CyberVision Deployment and Operation, is a 3-day instructor-led course. Security is every enterprise’s top priority in today’s connected world and keeping enterprise architecture secure will protect business values and outcomes. Thus, a critical element to the success of any network is ensuring and maintaining security – it’s a need that is applicable to all networks and network devices, including those that power Cisco Internet of Things technologies and solutions",3395.0,USD,GK# 821404,3 Days,"Nov 18 - 20, 2024",,ONLINE,Global Knowledge,USA
6,https://www.globalknowledge.com/us-en/course/172546/vwaas-cisco-virtual-wide-area-application-services-v10/,"VWAAS - Cisco Virtual Wide Area Application Services v1.0
Learn how to deploy, configure, operate, maintain and support a solution using Cisco Virtual Wide-Area Application Services (VWAAS) that provides performance optimization for application data over WAN.",1000.0,USD,GK# 9914,,,,,Global Knowledge,USA
7,https://www.globalknowledge.com/us-en/course/181231/devcor-developing-applications-using-cisco-core-platforms-and-apis-v20/,"DEVCOR – Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation.",4500.0,USD,GK# 100511,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
7,https://www.globalknowledge.com/us-en/course/181231/devcor-developing-applications-using-cisco-core-platforms-and-apis-v20/,"DEVCOR – Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation.",4500.0,USD,GK# 100511,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
7,https://www.globalknowledge.com/us-en/course/181231/devcor-developing-applications-using-cisco-core-platforms-and-apis-v20/,"DEVCOR – Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation.",4500.0,USD,GK# 100511,5 Days,"Sep 16 - 20, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
7,https://www.globalknowledge.com/us-en/course/181231/devcor-developing-applications-using-cisco-core-platforms-and-apis-v20/,"DEVCOR – Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation.",4500.0,USD,GK# 100511,5 Days,"Nov 04 - 08, 2024",,ONLINE,Global Knowledge,USA
7,https://www.globalknowledge.com/us-en/course/181231/devcor-developing-applications-using-cisco-core-platforms-and-apis-v20/,"DEVCOR – Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation.",4500.0,USD,GK# 100511,5 Days,"Jan 27 - 31, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Oct 14 - 18, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Oct 14 - 18, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Nov 04 - 08, 2024",,11:30 AM - 7:30 PM EST,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Nov 11 - 15, 2024",,ONLINE,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
8,https://www.globalknowledge.com/us-en/course/182661/acucw2-administering-cisco-unified-communications-workspaces-part-2-v125-advanced-administration-for-multisite-deployments/,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5",4095.0,USD,GK# 100628,5 Days,"Feb 24 - 28, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/186980/cceaa-cisco-contact-center-enterprise-advanced-administration-v10/,"CCEAA-Cisco Contact Center Enterprise Advanced Administration v1.0
Cisco Contact Center Enterprise Advanced Administration (CCEAA).",2695.0,USD,GK# 101124,3 Days,"Aug 12 - 14, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
9,https://www.globalknowledge.com/us-en/course/186980/cceaa-cisco-contact-center-enterprise-advanced-administration-v10/,"CCEAA-Cisco Contact Center Enterprise Advanced Administration v1.0
Cisco Contact Center Enterprise Advanced Administration (CCEAA).",2695.0,USD,GK# 101124,3 Days,"Aug 12 - 14, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
10,https://www.globalknowledge.com/us-en/course/182316/dcfndu-understanding-cisco-data-center-foundations-v11/,"DCFNDU - Understanding Cisco Data Center Foundations v1.1
Gain the foundational knowledge and skills needed to configure Cisco data center technologies including: networking, virtualization, storage area networking, and unified computing.",4595.0,USD,GK# 100607,5 Days,"Feb 10 - 14, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
10,https://www.globalknowledge.com/us-en/course/182316/dcfndu-understanding-cisco-data-center-foundations-v11/,"DCFNDU - Understanding Cisco Data Center Foundations v1.1
Gain the foundational knowledge and skills needed to configure Cisco data center technologies including: networking, virtualization, storage area networking, and unified computing.",4595.0,USD,GK# 100607,5 Days,"Aug 26 - 30, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
10,https://www.globalknowledge.com/us-en/course/182316/dcfndu-understanding-cisco-data-center-foundations-v11/,"DCFNDU - Understanding Cisco Data Center Foundations v1.1
Gain the foundational knowledge and skills needed to configure Cisco data center technologies including: networking, virtualization, storage area networking, and unified computing.",4595.0,USD,GK# 100607,5 Days,"Feb 10 - 14, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
11,https://www.globalknowledge.com/us-en/course/182556/dciucs-introducing-cisco-unified-computing-system-v10/,"DCIUCS - Introducing Cisco Unified Computing System v1.0
This introductory course shows you how to deploy, secure, operate and maintain the Cisco Unified Computing system (Cisco UCS) B-Series blade server, Cisco UCS C-Series and S-Series rack servers, and Cisco HyperFlex product family for use in data centers.",2100.0,USD,GK# 100611,2 Days,"Nov 25 - 26, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
11,https://www.globalknowledge.com/us-en/course/182556/dciucs-introducing-cisco-unified-computing-system-v10/,"DCIUCS - Introducing Cisco Unified Computing System v1.0
This introductory course shows you how to deploy, secure, operate and maintain the Cisco Unified Computing system (Cisco UCS) B-Series blade server, Cisco UCS C-Series and S-Series rack servers, and Cisco HyperFlex product family for use in data centers.",2100.0,USD,GK# 100611,2 Days,"Nov 25 - 26, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
11,https://www.globalknowledge.com/us-en/course/182556/dciucs-introducing-cisco-unified-computing-system-v10/,"DCIUCS - Introducing Cisco Unified Computing System v1.0
This introductory course shows you how to deploy, secure, operate and maintain the Cisco Unified Computing system (Cisco UCS) B-Series blade server, Cisco UCS C-Series and S-Series rack servers, and Cisco HyperFlex product family for use in data centers.",2100.0,USD,GK# 100611,2 Days,"Jan 23 - 24, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
12,https://www.globalknowledge.com/us-en/course/189736/sno-cisco-stealthwatch-for-network-operations/,"SNO-Cisco Stealthwatch for Network Operations
Cisco Stealthwatch for Network Operations is a lab intensive course that focuses on how to monitor your network's health and provides helpful workflows that allow you to quickly react to common network operations issues.",,USD,GK# 821420,,,,,Global Knowledge,USA
13,https://www.globalknowledge.com/us-en/course/181645/secicc-introducing-cisco-cloud-consumer-security-v10/,"SECICC - Introducing Cisco Cloud Consumer Security  v1.0
The Introducing Cisco Cloud Consumer Security (SECICC) v1.0 course provides a technical overview of basic concepts and components of the cloud, and the Cisco solutions that secures your cloud-based environment.",,USD,GK# 100556,,,,,Global Knowledge,USA
14,https://www.globalknowledge.com/us-en/course/187576/accxsl-advanced-contact-center-express-scripting-labs/,"ACCXSL-Advanced Contact Center Express Scripting Labs
Advanced Contact Center Express Scripting Labs (ACCXSL) is a 5-day instructor-led, lab-intensive course intended for experienced Unified Contact Center Express (CCX) administrators.",4195.0,USD,GK# 821217,5 Days,"Jul 29 - Aug 02, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
14,https://www.globalknowledge.com/us-en/course/187576/accxsl-advanced-contact-center-express-scripting-labs/,"ACCXSL-Advanced Contact Center Express Scripting Labs
Advanced Contact Center Express Scripting Labs (ACCXSL) is a 5-day instructor-led, lab-intensive course intended for experienced Unified Contact Center Express (CCX) administrators.",4195.0,USD,GK# 821217,5 Days,"Jul 29 - Aug 02, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
15,https://www.globalknowledge.com/us-en/course/181238/devops-implementing-devops-solutions-and-practices-using-cisco-platforms-v10/,"DEVOPS - Implementing DevOps Solutions and Practices Using Cisco Platforms v1.0
Learn how to integrate Docker and Kubernetes to create advanced capabilities and flexibility on Cisco platforms.",4500.0,USD,GK# 100518,5 Days,"Oct 28 - Nov 01, 2024",,ONLINE,Global Knowledge,USA
15,https://www.globalknowledge.com/us-en/course/181238/devops-implementing-devops-solutions-and-practices-using-cisco-platforms-v10/,"DEVOPS - Implementing DevOps Solutions and Practices Using Cisco Platforms v1.0
Learn how to integrate Docker and Kubernetes to create advanced capabilities and flexibility on Cisco platforms.",4500.0,USD,GK# 100518,5 Days,"Oct 28 - Nov 01, 2024",,ONLINE,Global Knowledge,USA
15,https://www.globalknowledge.com/us-en/course/181238/devops-implementing-devops-solutions-and-practices-using-cisco-platforms-v10/,"DEVOPS - Implementing DevOps Solutions and Practices Using Cisco Platforms v1.0
Learn how to integrate Docker and Kubernetes to create advanced capabilities and flexibility on Cisco platforms.",4500.0,USD,GK# 100518,5 Days,"Jan 27 - 31, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
16,https://www.globalknowledge.com/us-en/course/187081/segrte201-implementing-segment-routing-on-cisco-ios-xr/,"SEGRTE201 - Implementing Segment Routing on Cisco IOS XR
This course covers the fundamental concepts of segment routing.",,USD,GK# 101136,,,,,Global Knowledge,USA
17,https://www.globalknowledge.com/us-en/course/194819/cisco-u-all-access/,"Cisco U. All Access
Cisco U. subscriptions provide digital content in an all-new learning experience. You’ll find personalized guidance, a catalog of Cisco and multi-vendor training, and a global community for discussion and support.",6000.0,USD,GK# 860010,,,,,Global Knowledge,USA
18,https://www.globalknowledge.com/us-en/course/181227/spcor-implementing-and-operating-cisco-service-provider-network-core-technologies-v10/,"SPCOR - Implementing and Operating Cisco Service Provider Network Core Technologies v1.0
Configure, verify, troubleshoot, and optimize Cisco next-generation Service Provider IP network infrastructures.",4300.0,USD,GK# 100507,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
18,https://www.globalknowledge.com/us-en/course/181227/spcor-implementing-and-operating-cisco-service-provider-network-core-technologies-v10/,"SPCOR - Implementing and Operating Cisco Service Provider Network Core Technologies v1.0
Configure, verify, troubleshoot, and optimize Cisco next-generation Service Provider IP network infrastructures.",4300.0,USD,GK# 100507,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
19,https://www.globalknowledge.com/us-en/course/181209/dcid-designing-cisco-data-center-infrastructure-v71/,"DCID - Designing Cisco Data Center Infrastructure v7.1
Master design and deployment options focused on Cisco data center solutions and technologies across network, compute, virtualization, storage area networks, automation, and security.",4100.0,USD,GK# 100489,5 Days,"Sep 23 - 27, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
19,https://www.globalknowledge.com/us-en/course/181209/dcid-designing-cisco-data-center-infrastructure-v71/,"DCID - Designing Cisco Data Center Infrastructure v7.1
Master design and deployment options focused on Cisco data center solutions and technologies across network, compute, virtualization, storage area networks, automation, and security.",4100.0,USD,GK# 100489,5 Days,"Sep 23 - 27, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
20,https://www.globalknowledge.com/us-en/course/189072/dcnx-implementing-cisco-nexus-switches-and-fabrics-in-the-data-center-v10/,"DCNX-Implementing Cisco Nexus Switches and Fabrics in the Data Center v1.0
Understand the Cisco Nexus® switch platform and learn how to install, configure, and manage Cisco® Nexus switch platforms in a scalable, highly available environment.",4595.0,USD,GK# 821366,5 Days,"Nov 18 - 22, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
20,https://www.globalknowledge.com/us-en/course/189072/dcnx-implementing-cisco-nexus-switches-and-fabrics-in-the-data-center-v10/,"DCNX-Implementing Cisco Nexus Switches and Fabrics in the Data Center v1.0
Understand the Cisco Nexus® switch platform and learn how to install, configure, and manage Cisco® Nexus switch platforms in a scalable, highly available environment.",4595.0,USD,GK# 821366,5 Days,"Nov 18 - 22, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
20,https://www.globalknowledge.com/us-en/course/189072/dcnx-implementing-cisco-nexus-switches-and-fabrics-in-the-data-center-v10/,"DCNX-Implementing Cisco Nexus Switches and Fabrics in the Data Center v1.0
Understand the Cisco Nexus® switch platform and learn how to install, configure, and manage Cisco® Nexus switch platforms in a scalable, highly available environment.",4595.0,USD,GK# 821366,5 Days,"Jan 06 - 10, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
21,https://www.globalknowledge.com/us-en/course/182250/dcaci-implementing-cisco-application-centric-infrastructure-v12/,"DCACI - Implementing Cisco Application Centric Infrastructure v1.2
This course helps you prepare to take the exam, Implementing Cisco Application Centric Infrastructure (300-620 DCACI).",4595.0,USD,GK# 100599,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
21,https://www.globalknowledge.com/us-en/course/182250/dcaci-implementing-cisco-application-centric-infrastructure-v12/,"DCACI - Implementing Cisco Application Centric Infrastructure v1.2
This course helps you prepare to take the exam, Implementing Cisco Application Centric Infrastructure (300-620 DCACI).",4595.0,USD,GK# 100599,5 Days,"Jul 22 - 26, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
21,https://www.globalknowledge.com/us-en/course/182250/dcaci-implementing-cisco-application-centric-infrastructure-v12/,"DCACI - Implementing Cisco Application Centric Infrastructure v1.2
This course helps you prepare to take the exam, Implementing Cisco Application Centric Infrastructure (300-620 DCACI).",4595.0,USD,GK# 100599,5 Days,"Oct 07 - 11, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
21,https://www.globalknowledge.com/us-en/course/182250/dcaci-implementing-cisco-application-centric-infrastructure-v12/,"DCACI - Implementing Cisco Application Centric Infrastructure v1.2
This course helps you prepare to take the exam, Implementing Cisco Application Centric Infrastructure (300-620 DCACI).",4595.0,USD,GK# 100599,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
22,https://www.globalknowledge.com/us-en/course/90188/ssfrules-securing-cisco-networks-with-snort-rule-writing-best-practices-v21/,"SSFRULES - Securing Cisco Networks with Snort Rule Writing Best Practices v2.1
Learn to analyze, exploit packet captures, and put the rule writing theories learned to work by implementing rule-language features for triggering alerts on the offending network traffic.",,USD,GK# 5827,,,,,Global Knowledge,USA
23,https://www.globalknowledge.com/us-en/course/189733/ssa-cisco-stealthwatch-for-system-administrators/,"SSA-Cisco Stealthwatch for System Administrators
This course focuses on a step-by-step framework for completing initial configuration tasks and getting Cisco Stealthwatch System up and running in the network.
GK# 821417
Vendor# SSA",,USD,,,,,,Global Knowledge,USA
24,https://www.globalknowledge.com/us-en/course/191981/iadnaca-implementing-and-administering-dna-center-for-assurance-v2-5-days/,"IADNACA - Implementing and Administering DNA Center for Assurance v2. (5 Days)
The Implementing and administering DNA center for assurance (IADNACA) is a 5-day course. In this course participants learn why we are implementing Assurance, and what does looks like and key features. We will also discuss the Cisco DNA center appliance and workflow and tasks associated with an implementation. Learn how to integrate DNAC with Umbrella, ThousandEyes and learn about AI Analytics and Machine Learning.
GK# 821641
Vendor# IADNACA",,USD,,,,,,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Jul 30 - Aug 02, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Jul 30 - Aug 02, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Aug 26 - 30, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Sep 24 - 27, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Oct 15 - 18, 2024",,ONLINE,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Nov 12 - 15, 2024",,ONLINE,Global Knowledge,USA
25,https://www.globalknowledge.com/us-en/course/187065/administering-cisco-ucs-with-intersight-dcucai/,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight.",3395.0,USD,GK# 101132,4 Days,"Dec 03 - 06, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
26,https://www.globalknowledge.com/us-en/course/187540/dtsip-sip-trunk-operations/,"DTSIP - SIP Trunk Operations
Learn the features and functionality of the SIP protocol, as implemented in Cisco’s Collaboration deployments.",4295.0,USD,GK# 821205,5 Days,"Sep 23 - 27, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
26,https://www.globalknowledge.com/us-en/course/187540/dtsip-sip-trunk-operations/,"DTSIP - SIP Trunk Operations
Learn the features and functionality of the SIP protocol, as implemented in Cisco’s Collaboration deployments.",4295.0,USD,GK# 821205,5 Days,"Sep 23 - 27, 2024",,10:00 AM - 6:00 PM EST,Global Knowledge,USA
27,https://www.globalknowledge.com/us-en/course/185237/cbrops-understanding-cisco-cybersecurity-operations-fundamentals-v10/,"CBROPS - Understanding Cisco Cybersecurity Operations Fundamentals v1.0
Recommended as preparation for the following exams: 
200-201 - CBROPS Understanding Cisco Cybersecurity Operations Fundamentals",4295.0,USD,GK# 100826,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
27,https://www.globalknowledge.com/us-en/course/185237/cbrops-understanding-cisco-cybersecurity-operations-fundamentals-v10/,"CBROPS - Understanding Cisco Cybersecurity Operations Fundamentals v1.0
Recommended as preparation for the following exams: 
200-201 - CBROPS Understanding Cisco Cybersecurity Operations Fundamentals",4295.0,USD,GK# 100826,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
27,https://www.globalknowledge.com/us-en/course/185237/cbrops-understanding-cisco-cybersecurity-operations-fundamentals-v10/,"CBROPS - Understanding Cisco Cybersecurity Operations Fundamentals v1.0
Recommended as preparation for the following exams: 
200-201 - CBROPS Understanding Cisco Cybersecurity Operations Fundamentals",4295.0,USD,GK# 100826,5 Days,"Oct 21 - 25, 2024",,ONLINE,Global Knowledge,USA
27,https://www.globalknowledge.com/us-en/course/185237/cbrops-understanding-cisco-cybersecurity-operations-fundamentals-v10/,"CBROPS - Understanding Cisco Cybersecurity Operations Fundamentals v1.0
Recommended as preparation for the following exams: 
200-201 - CBROPS Understanding Cisco Cybersecurity Operations Fundamentals",4295.0,USD,GK# 100826,5 Days,"Feb 10 - 14, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
28,https://www.globalknowledge.com/us-en/course/152797/cscgw-cisco-sip-cubes-and-gateways-v10/,"CSCGW - Cisco SIP, CUBEs and Gateways v1.0
Gain understanding and hands-on experience on legacy gateways, analog telephony, CUBE, SIP, and Quality of Service.",3795.0,USD,GK# 4845,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
28,https://www.globalknowledge.com/us-en/course/152797/cscgw-cisco-sip-cubes-and-gateways-v10/,"CSCGW - Cisco SIP, CUBEs and Gateways v1.0
Gain understanding and hands-on experience on legacy gateways, analog telephony, CUBE, SIP, and Quality of Service.",3795.0,USD,GK# 4845,5 Days,"Aug 19 - 23, 2024",,8:30 AM - 4:30 PM EDT,Global Knowledge,USA
28,https://www.globalknowledge.com/us-en/course/152797/cscgw-cisco-sip-cubes-and-gateways-v10/,"CSCGW - Cisco SIP, CUBEs and Gateways v1.0
Gain understanding and hands-on experience on legacy gateways, analog telephony, CUBE, SIP, and Quality of Service.",3795.0,USD,GK# 4845,5 Days,"Dec 09 - 13, 2024",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
28,https://www.globalknowledge.com/us-en/course/152797/cscgw-cisco-sip-cubes-and-gateways-v10/,"CSCGW - Cisco SIP, CUBEs and Gateways v1.0
Gain understanding and hands-on experience on legacy gateways, analog telephony, CUBE, SIP, and Quality of Service.",3795.0,USD,GK# 4845,5 Days,"Feb 24 - 28, 2025",,8:30 AM - 4:30 PM EST,Global Knowledge,USA
29,https://www.globalknowledge.com/us-en/course/187578/cpnr-100-cisco-prime-network-registrar/,"CPNR 10.0 - Cisco Prime Network Registrar
Learn the advanced knowledge required to successfully deploy, maintain, and troubleshoot CPNR in a typical network environment.",,USD,GK# 821219,,,,,Global Knowledge,USA
